familia,unidade_geografica,ano,variavel,valor,unidade_medida,selo,nivel_fonte,fonte,metodo,nota
forma_urbana,moatize_vila,2010,n_manchas_urbano,79.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=5139. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,moatize_vila,2015,n_manchas_urbano,100.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=8023. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2020,n_manchas_urbano,107.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=8785. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2025,n_manchas_urbano,137.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=10107. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2005,prop_borda_desde_2000,0.5964,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=674.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2010,prop_borda_desde_2005,0.6683,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=995.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2015,prop_borda_desde_2010,0.7505,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=2405.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2020,prop_borda_desde_2015,0.6222,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=17745.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2025,prop_borda_desde_2020,0.7495,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=17486.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2005,prop_infill_desde_2000,0.3887,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=674.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2010,prop_infill_desde_2005,0.2281,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=995.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2015,prop_infill_desde_2010,0.1813,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=2405.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2020,prop_infill_desde_2015,0.0529,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=17745.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2025,prop_infill_desde_2020,0.1147,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=17486.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2005,prop_leapfrog_desde_2000,0.0148,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=674.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2010,prop_leapfrog_desde_2005,0.1035,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=995.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2015,prop_leapfrog_desde_2010,0.0682,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=2405.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2020,prop_leapfrog_desde_2015,0.3249,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=17745.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2025,prop_leapfrog_desde_2020,0.1359,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=17486.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,moatize_vila,2023,regularidade_espacamento_cv,3.3274,adimensional_cv,observado,A,"Google Open Buildings v3, recorte AOI — data/raw/open_buildings_v3_aoi.csv (ver data/raw/open_buildings_v3_aoi.csv.meta.json)","Google Open Buildings v3, edificações atribuídas ao ponto-sede mais próximo (mesma partição de Voronoi das demais métricas de forma urbana), confidence >= 0,65 (piso do próprio recorte, ver docstring).","Coeficiente de variação da distância ao vizinho mais próximo entre edificações. Menor = espaçamento mais uniforme (malha regular, proxy de formal); maior = espaçamento errático (proxy de informal). Componente de rede viária OSM NÃO incluída — não há extrator de malha viária OSM neste repositório (ver docstring do módulo). Proxy parcial, só geometria de edificação. Epoch de Open Buildings v3 aproximado como 2023 (Google não publica data de aquisição por edifício nesta AOI). Não é série temporal — comparável só ao ano informado. Sensível à comissão do mapa (ADR 0009, acurácia do usuário do construído = 0,27-0,63): não interpretar como medição absoluta livre de erro."
forma_urbana,moatize_vila,2023,regularidade_tamanho_cv,1.9991,adimensional_cv,observado,A,"Google Open Buildings v3, recorte AOI — data/raw/open_buildings_v3_aoi.csv (ver data/raw/open_buildings_v3_aoi.csv.meta.json)","Google Open Buildings v3, edificações atribuídas ao ponto-sede mais próximo (mesma partição de Voronoi das demais métricas de forma urbana), confidence >= 0,65 (piso do próprio recorte, ver docstring).","Coeficiente de variação (desvio-padrão/média) da área das edificações. Menor = tamanhos mais homogêneos = proxy de malha mais regular/planejada; maior = mistura de portes = proxy de informalidade. Proxy indireto, não validado em campo. Epoch de Open Buildings v3 aproximado como 2023 (Google não publica data de aquisição por edifício nesta AOI). Não é série temporal — comparável só ao ano informado. Sensível à comissão do mapa (ADR 0009, acurácia do usuário do construído = 0,27-0,63): não interpretar como medição absoluta livre de erro."
forma_urbana,mwaladzi,2000,area_km2_assentamento_wsf,0.0018,km2,observado,A,"WSF Evolution (DLR), 30 m, ano de primeira detecção — data/raw/wsf_evolution_*.tif","Área cumulativa (ano de detecção <= ano-âncora) do WSF Evolution, menos pegada industrial (Maus et al. 2022 + 150 m), atribuída ao ponto-sede mais próximo (partição de Voronoi entre tete/moatize/cateme/mwaladzi). Ver docstring de pipeline/02_metrics/_common.py.",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,mwaladzi,2005,area_km2_assentamento_wsf,0.0054,km2,observado,A,"WSF Evolution (DLR), 30 m, ano de primeira detecção — data/raw/wsf_evolution_*.tif","Área cumulativa (ano de detecção <= ano-âncora) do WSF Evolution, menos pegada industrial (Maus et al. 2022 + 150 m), atribuída ao ponto-sede mais próximo (partição de Voronoi entre tete/moatize/cateme/mwaladzi). Ver docstring de pipeline/02_metrics/_common.py.",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,mwaladzi,2010,area_km2_assentamento_wsf,0.0252,km2,observado,A,"WSF Evolution (DLR), 30 m, ano de primeira detecção — data/raw/wsf_evolution_*.tif","Área cumulativa (ano de detecção <= ano-âncora) do WSF Evolution, menos pegada industrial (Maus et al. 2022 + 150 m), atribuída ao ponto-sede mais próximo (partição de Voronoi entre tete/moatize/cateme/mwaladzi). Ver docstring de pipeline/02_metrics/_common.py.",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,mwaladzi,2015,area_km2_assentamento_wsf,0.5661,km2,observado,A,"WSF Evolution (DLR), 30 m, ano de primeira detecção — data/raw/wsf_evolution_*.tif","Área cumulativa (ano de detecção <= ano-âncora) do WSF Evolution, menos pegada industrial (Maus et al. 2022 + 150 m), atribuída ao ponto-sede mais próximo (partição de Voronoi entre tete/moatize/cateme/mwaladzi). Ver docstring de pipeline/02_metrics/_common.py.",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,mwaladzi,2000,area_km2_reassentamento,0.0,km2,observado,A,"Classificação própria (Random Forest, protocolo único todos os anos) — data/processed/imagery/reassentamento_2000_30m_32736.tif","Pixel classificado na camada, atribuído ao ponto-sede mais próximo (industrial não é atribuído — é a própria camada).","Área SENSÍVEL à comissão medida (acuracia_por_ano.csv: acurácia do usuário de construído = 0,27-0,63, ADR 0009). Não usar para CAGR nem para 'quanto cresceu' — só para a PROPORÇÃO entre camadas no mesmo ano/unidade."
forma_urbana,mwaladzi,2005,area_km2_reassentamento,0.0,km2,observado,A,"Classificação própria (Random Forest, protocolo único todos os anos) — data/processed/imagery/reassentamento_2005_30m_32736.tif","Pixel classificado na camada, atribuído ao ponto-sede mais próximo (industrial não é atribuído — é a própria camada).","Área SENSÍVEL à comissão medida (acuracia_por_ano.csv: acurácia do usuário de construído = 0,27-0,63, ADR 0009). Não usar para CAGR nem para 'quanto cresceu' — só para a PROPORÇÃO entre camadas no mesmo ano/unidade."
forma_urbana,mwaladzi,2010,area_km2_reassentamento,0.0,km2,observado,A,"Classificação própria (Random Forest, protocolo único todos os anos) — data/processed/imagery/reassentamento_2010_30m_32736.tif","Pixel classificado na camada, atribuído ao ponto-sede mais próximo (industrial não é atribuído — é a própria camada).","Área SENSÍVEL à comissão medida (acuracia_por_ano.csv: acurácia do usuário de construído = 0,27-0,63, ADR 0009). Não usar para CAGR nem para 'quanto cresceu' — só para a PROPORÇÃO entre camadas no mesmo ano/unidade. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,mwaladzi,2015,area_km2_reassentamento,0.333,km2,observado,A,"Classificação própria (Random Forest, protocolo único todos os anos) — data/processed/imagery/reassentamento_2015_30m_32736.tif","Pixel classificado na camada, atribuído ao ponto-sede mais próximo (industrial não é atribuído — é a própria camada).","Área SENSÍVEL à comissão medida (acuracia_por_ano.csv: acurácia do usuário de construído = 0,27-0,63, ADR 0009). Não usar para CAGR nem para 'quanto cresceu' — só para a PROPORÇÃO entre camadas no mesmo ano/unidade."
